#data from http://pds-geosciences.wustl.edu/phx/phx-m-ra-4-rdr-sci-v1/phxra_1001/data/
time(s);x_t(m);y_t(m);z_t(m);th_t(rad);Fr(N);Ft(N);Fz(N);R(N)
900552591.7;0.164;1.2066;0.5052;-2.4055;-2.0013;4.5511;3.6671;4.1777
900552591.8;0.1652;1.2108;0.505;-2.4043;0.0346;-4.4577;4.7152;4.7153
900552591.9;0.166;1.2154;0.5048;-2.4046;0;-4.9705;0;0
900552592;0.1668;1.2201;0.5048;-2.4058;-0.8622;0.6114;0.6384;1.0728
900552592.1;0.1677;1.2251;0.5043;-2.4054;0;5.8597;0;0
900552592.2;0.1686;1.23;0.5039;-2.4049;0;5.8951;0;0
900552592.3;0.1693;1.2343;0.5036;-2.4048;-1.1442;10.9917;2.4346;2.6901
900552592.4;0.1701;1.2385;0.5034;-2.4046;0;0;0;0
900552592.5;0.1709;1.2434;0.5032;-2.4051;0;20.9551;0;0
900552592.6;0.1713;1.2484;0.5028;-2.4057;-1.5264;20.8249;4.6662;4.9095
900552592.7;0.1702;1.2533;0.5025;-2.406;-0.3923;2.9396;4.4393;4.4566
900552592.8;0.1675;1.258;0.5019;-2.4049;0.1841;-0.6924;5.3495;5.3526
900552592.9;0.1663;1.2626;0.5016;-2.4048;-0.3218;2.9916;5.3904;5.4
900552593;0.1651;1.2674;0.5011;-2.405;0;0;0;0
900552593.1;0.1663;1.2746;0.5017;-2.4083;0;0;0;0
900552593.2;0.1674;1.2813;0.5027;-2.41;-10.9486;-3.4762;2.3559;11.1992
900552593.3;0.1682;1.2862;0.5036;-2.4101;-10.5411;1.7902;1.9914;10.7275
900552593.4;0.1687;1.2893;0.5042;-2.4085;-1.6997;1.2896;-1.8377;2.5032
900552593.5;0.1693;1.2925;0.5043;-2.4062;0;1.2227;0;0
900552593.6;0.17;1.2966;0.5043;-2.4069;0;0;0;0
900552593.7;0.1708;1.3013;0.5043;-2.4082;0;5.4493;0;0
900552593.8;0.1715;1.3059;0.5045;-2.4081;0;10.4922;0;0
900552593.9;0.1722;1.31;0.5049;-2.4076;-1.3504;10.3212;4.823;5.0085
900552594;0.1728;1.3138;0.5052;-2.4068;-0.6556;15.3092;4.2042;4.2551
900552594.1;0.1735;1.318;0.5053;-2.4065;0;14.9903;0;0
900552594.2;0.1743;1.3222;0.5056;-2.4072;0;19.8349;0;0
900552594.3;0.1728;1.3263;0.5058;-2.4065;-0.5314;4.471;3.8492;3.8858
900552594.4;0.1704;1.3305;0.5059;-2.4058;0;2.2926;0;0
900552594.5;0.1691;1.3353;0.506;-2.4058;0;-4.6963;0;0
900552594.6;0.1698;1.3398;0.5062;-2.4067;-0.3845;-3.636;5.6677;5.6807
900552594.7;0.1705;1.3439;0.5064;-2.4063;0;-3.9435;0;0
900552594.8;0.1711;1.3477;0.5066;-2.4055;0;-4.1061;0;0
900552594.9;0.1717;1.3518;0.5067;-2.4051;0.8096;-3.9872;4.7893;4.8572
900552595;0.1724;1.356;0.5069;-2.4058;0.0237;-4.1122;5.0629;5.063
900552595.1;0.1731;1.3602;0.5068;-2.4055;-0.6662;1.4702;4.1086;4.1623
900552595.2;0.1738;1.3647;0.5067;-2.4055;0;0;0;0
900552595.3;0.1745;1.3691;0.5066;-2.4055;-2.8012;1.2171;3.6958;4.6374
900552595.4;0.1752;1.3733;0.5066;-2.4051;-1.2612;5.3988;5.3776;5.5235
900552595.5;0.1758;1.377;0.5069;-2.4054;0.1287;5.1496;4.016;4.0181
900552595.6;0.1764;1.3808;0.5069;-2.4047;0;9.7146;0;0
900552595.7;0.1771;1.3853;0.5067;-2.4047;0;0;0;0
900552595.8;0.1778;1.3896;0.5067;-2.4046;-1.6661;14.3384;4.602;4.8943
900552595.9;0.1785;1.3938;0.5068;-2.4052;0.199;18.7128;4.9535;4.9575
900552596;0.177;1.3981;0.5067;-2.4049;0.6405;2.5585;4.9914;5.0324
900552596.1;0.175;1.4026;0.5064;-2.4046;-0.3228;1.9075;5.0085;5.0188
900552596.2;0.1734;1.4069;0.5063;-2.4042;0;1.1887;0;0
900552596.3;0.1746;1.4109;0.5063;-2.4049;-1.5792;0.9367;3.2844;3.6443
900552596.4;0.1753;1.4153;0.5061;-2.4048;-1.0525;-3.9515;4.1116;4.2441
900552596.5;0.1759;1.4191;0.506;-2.4041;-2.0241;0.6421;4.7858;5.1963
900552596.6;0.1765;1.423;0.506;-2.4037;0;0.3082;0;0
900552596.7;0.1772;1.4271;0.506;-2.4043;0.0812;5.1093;3.4044;3.4053
900552596.8;0.1778;1.4312;0.5056;-2.4041;-1.0592;4.9641;3.7032;3.8517
900552596.9;0.1784;1.4353;0.5053;-2.4038;0.3315;9.5698;5.2261;5.2366
900552597;0.1791;1.4393;0.5051;-2.4034;0;9.2694;0;0
900552597.1;0.1797;1.4434;0.505;-2.4041;0.2399;13.7054;5.2701;5.2755
900552597.2;0.1803;1.4474;0.5047;-2.4037;-0.191;18.2316;4.4583;4.4624
900552597.3;0.181;1.4514;0.5043;-2.4034;0;0;0;0
900552597.4;0.1794;1.4563;0.504;-2.4036;-1.3292;-0.6873;3.7779;4.0049
900552597.5;0.1767;1.4607;0.5039;-2.4042;-3.5117;7.0679;1.8263;3.9582
900552597.6;0.175;1.465;0.5035;-2.404;-0.5903;-1.606;4.8085;4.8446
900552597.7;0.1762;1.4687;0.5031;-2.4034;0;0.8327;0;0
900552597.8;0.1767;1.4722;0.503;-2.4026;0;0;0;0
900552597.9;0.1773;1.4762;0.5029;-2.4031;0;0.7831;0;0
900552598;0.178;1.4805;0.5023;-2.4032;0.4411;0.5832;4.0681;4.092
900552598.1;0.1786;1.4848;0.5019;-2.4031;0;0.455;0;0
900552598.2;0.1792;1.4887;0.5015;-2.4028;0.2684;4.8513;4.1558;4.1645
900552598.3;0.1798;1.493;0.5012;-2.4037;-0.154;4.893;4.134;4.1369
900552598.4;0.1805;1.4973;0.5005;-2.4038;0;0;0;0
900552598.5;0.1813;1.5028;0.5009;-2.4047;0;0;0;0
900552598.6;0.1821;1.5079;0.5021;-2.405;-4.1222;15.3662;3.7985;5.6055
900552598.7;0.1827;1.512;0.5032;-2.4043;-2.753;15.1244;4.1755;5.0014
900552598.8;0.1832;1.5148;0.5041;-2.4025;-5.2415;19.648;-1.8017;5.5425
900552598.9;0.183;1.5177;0.5045;-2.4019;0;19.1234;0;0
900552599;0.1835;1.5212;0.5044;-2.4022;0;0;0;0
900552599.1;0.1842;1.5256;0.5034;-2.4024;0;21.1307;0;0
900552599.2;0.1819;1.5301;0.5029;-2.4034;0;-0.2176;0;0
900552599.3;0.1794;1.534;0.5032;-2.4025;0;2.2775;0;0
900552599.4;0.1799;1.5372;0.5041;-2.4031;-1.7969;9.3497;3.7158;4.1275
900552599.5;0.1804;1.5404;0.5047;-2.4028;0;-3.3297;0;0
900552599.6;0.181;1.5442;0.5048;-2.4023;0;4.6732;0;0
900552599.7;0.1815;1.5482;0.5045;-2.402;-3.2718;4.7705;4.373;5.4615
900552599.8;0.182;1.5515;0.5047;-2.402;0;4.7321;0;0
900552599.9;0.1826;1.5551;0.5049;-2.4022;0;4.6596;0;0
900552600;0.1831;1.5587;0.5052;-2.4024;0.4682;4.5754;5.9677;5.9861
900552600.1;0.1836;1.5622;0.5055;-2.4025;2.4934;4.4342;6.9435;7.3776
900552600.2;0.1841;1.5654;0.506;-2.4023;0.6656;8.6482;3.7947;3.8526
900552600.3;0.1846;1.5693;0.5059;-2.403;0;8.6342;0;0
900552600.4;0.1852;1.5728;0.5059;-2.4022;0;8.5918;0;0
900552600.5;0.1857;1.5765;0.5059;-2.4017;-1.5655;12.7341;2.9903;3.3754
900552600.6;0.1862;1.5798;0.506;-2.4016;-3.5229;12.5723;4.2149;5.4933
900552600.7;0.1867;1.5834;0.5063;-2.4029;0;0;0;0
900552600.8;0.1866;1.5866;0.5064;-2.4017;0.6726;18.1613;6.2074;6.2437
900552600.9;0.1859;1.5904;0.5064;-2.4012;0;0.3941;0;0
900552601;0.184;1.5946;0.5066;-2.4027;-3.6;2.7875;1.352;3.8455
900552601.1;0.182;1.598;0.5068;-2.4026;-1.7107;3.0967;5.4478;5.7101
900552601.2;0.1824;1.6012;0.5068;-2.4016;0;6.1217;0;0
900552601.3;0.1829;1.6046;0.5067;-2.4008;0;0;0;0
900552601.4;0.1835;1.6084;0.5067;-2.4013;-0.2831;-3.5022;2.7938;2.8081
900552601.5;0.184;1.6121;0.5067;-2.4018;-3.4577;1.2815;5.0119;6.0889
900552601.6;0.1845;1.6156;0.5066;-2.4021;0.2392;1.1632;5.3819;5.3872
900552601.7;0.185;1.619;0.5067;-2.4023;0;0.9027;0;0
900552601.8;0.1855;1.6225;0.5067;-2.4026;-1.0132;1.1652;3.1646;3.3229
900552601.9;0.186;1.6259;0.5068;-2.4028;1.3709;1.0959;6.1676;6.3182
900552602;0.1865;1.6293;0.5065;-2.402;2.7644;0.8188;5.8062;6.4307
900552602.1;0.1869;1.6327;0.5064;-2.4012;0;1.0031;0;0
900552602.2;0.1874;1.636;0.5066;-2.4014;0.1821;5.4759;5.5208;5.5238
900552602.3;0.1879;1.6391;0.5069;-2.4023;1.3296;5.4335;2.9743;3.258
900552602.4;0.1884;1.6425;0.5066;-2.4015;0;5.3373;0;0
900552602.5;0.1889;1.6461;0.5063;-2.4011;0;9.3092;0;0
900552602.6;0.1894;1.6497;0.5064;-2.4025;-0.6634;9.2379;2.9942;3.0668
900552602.7;0.1899;1.6534;0.5061;-2.4031;-5.4501;12.214;1.4254;5.6334
900552602.8;0.1904;1.6568;0.5058;-2.4024;0;11.9754;0;0
900552602.9;0.1909;1.6601;0.5054;-2.4017;0;15.7324;0;0
900552603;0.1913;1.6634;0.5055;-2.4018;1.9968;19.7156;5.9872;6.3114
900552603.1;0.1892;1.667;0.5055;-2.402;-0.0448;1.0538;2.9439;2.9443
900552603.2;0.1858;1.6707;0.5054;-2.4022;0.9417;4.1373;5.8202;5.8959
900552603.3;0.1844;1.6743;0.5052;-2.4025;1.5697;1.9673;5.7072;5.9191
900552603.4;0.1854;1.6772;0.5052;-2.4024;0;-3.0312;0;0
900552603.5;0.1859;1.6807;0.505;-2.403;0;-2.792;0;0
900552603.6;0.1864;1.684;0.5047;-2.4022;-3.6664;1.337;4.129;5.5218
900552603.7;0.1868;1.6872;0.5043;-2.4014;0.1563;-3.0479;5.3983;5.4006
900552603.8;0.1873;1.6905;0.5043;-2.4027;0;1.0676;0;0
900552603.9;0.1877;1.6938;0.5042;-2.4029;0;0.6807;0;0
900552604;0.1882;1.6969;0.5041;-2.402;0.9497;0.5712;5.9339;6.0094
900552604.1;0.1886;1.7001;0.5038;-2.4012;0.2427;0.6267;2.5857;2.597
900552604.2;0.189;1.7033;0.5036;-2.4014;1.2184;0.5342;5.6875;5.8165
900552604.3;0.1895;1.7066;0.5034;-2.4027;0.4933;4.23;5.2606;5.2836
900552604.4;0.1899;1.7097;0.5031;-2.4019;0;0;0;0
900552604.5;0.1904;1.7132;0.5025;-2.4015;2.0845;4.0317;6.1998;6.5409
900552604.6;0.1908;1.7164;0.5023;-2.4017;0;8.0633;0;0
900552604.7;0.1913;1.7195;0.5024;-2.4029;-1.1899;7.8005;2.389;2.6689
900552604.8;0.1917;1.7227;0.5019;-2.4021;0;11.5944;0;0
900552604.9;0.1922;1.7261;0.5012;-2.4017;0.1749;11.7783;6.1505;6.153
900552605;0.1926;1.7293;0.5005;-2.4011;0;0;0;0
900552605.1;0.1933;1.734;0.5008;-2.4028;0;0;0;0
900552605.2;0.1939;1.7386;0.5013;-2.4044;-9.1508;7.8736;4.5298;10.2105
900552605.3;0.1944;1.7417;0.5023;-2.4043;0;13.3434;0;0
900552605.4;0.1946;1.7436;0.5034;-2.403;-4.7523;13.2209;-0.4315;4.7718
900552605.5;0.195;1.746;0.5036;-2.4014;0;12.5737;0;0
900552605.6;0.1954;1.749;0.5032;-2.4026;0;0;0;0
900552605.7;0.1959;1.7527;0.5021;-2.4037;0;0;0;0
900552605.8;0.1963;1.7557;0.5018;-2.4028;0;20.0386;0;0
900552605.9;0.1967;1.7583;0.5022;-2.4024;0;0;0;0
900552606;0.193;1.7615;0.5028;-2.4032;0;2.5402;0;0
900552606.1;0.1893;1.7647;0.5029;-2.4021;0;4.0935;0;0
900552606.2;0.1896;1.7677;0.5027;-2.4022;1.4589;8.0641;6.3424;6.508
900552606.3;0.19;1.7706;0.5027;-2.4022;0;0;0;0
900552606.4;0.1904;1.7734;0.5028;-2.4022;0;1.1486;0;0
900552606.5;0.1908;1.776;0.5031;-2.4018;0.2148;0.4206;3.1257;3.1331
900552606.6;0.1911;1.7788;0.5032;-2.4017;0;0.4419;0;0
900552606.7;0.1915;1.7818;0.5031;-2.402;1.9715;-2.7274;5.8635;6.1861
900552606.8;0.192;1.7849;0.5029;-2.4024;-4.5936;-2.7343;4.5488;6.4647
900552606.9;0.1923;1.7877;0.5029;-2.4023;-4.3047;-2.9071;4.9612;6.5684
900552607;0.1927;1.7902;0.503;-2.4009;2.0228;0.6574;6.0917;6.4188
900552607.1;0.193;1.7925;0.5034;-2.4013;0;0.7228;0;0
900552607.2;0.1934;1.7955;0.5033;-2.4016;0;0;0;0
900552607.3;0.1938;1.7985;0.5029;-2.4009;-1.462;0.6002;4.7076;4.9294
900552607.4;0.1942;1.8015;0.5028;-2.4012;0;0.9512;0;0
900552607.5;0.1945;1.804;0.5033;-2.4018;0;0.4687;0;0
900552607.6;0.1948;1.8064;0.5032;-2.4005;0;0;0;0
900552607.7;0.1952;1.8094;0.5029;-2.4008;0;3.8611;0;0
900552607.8;0.1956;1.8124;0.5027;-2.4011;0;4.0212;0;0
900552607.9;0.196;1.8151;0.5026;-2.4011;0.1986;3.8188;6.5468;6.5498
900552608;0.1964;1.8178;0.5026;-2.4011;0;7.419;0;0
900552608.1;0.1967;1.8201;0.5029;-2.4006;-1.6317;7.3478;2.0503;2.6203
900552608.2;0.1971;1.8231;0.5026;-2.401;0;12.3791;0;0
900552608.3;0.1974;1.8258;0.5024;-2.401;0;12.4741;0;0
900552608.4;0.1978;1.8284;0.5022;-2.3999;4.7664;12.2448;7.1232;8.5708
900552608.5;0.1981;1.8308;0.5024;-2.4007;0.5396;15.4085;5.8231;5.848
900552608.6;0.1949;1.8338;0.5023;-2.4006;0;0;0;0
900552608.7;0.1932;1.8369;0.5021;-2.4009;6.3265;6.0554;7.6035;9.8913
900552608.8;0.1935;1.8394;0.5021;-2.4008;-1.3041;3.9276;5.2042;5.3651
900552608.9;0.1938;1.8421;0.5019;-2.4009;0.3918;0.5056;5.908;5.921
900552609;0.1942;1.8449;0.5016;-2.4011;0;0;0;0
900552609.1;0.1947;1.8489;0.5015;-2.4017;0;0;0;0
900552609.2;0.1952;1.8527;0.5015;-2.4022;-15.3415;12.7118;1.5638;15.421
900552609.3;0.1956;1.8554;0.5025;-2.4032;0;12.8193;0;0
900552609.4;0.1958;1.8572;0.5033;-2.4022;0;11.4425;0;0
900552609.5;0.1961;1.8589;0.5036;-2.4002;0;11.7239;0;0
900552609.6;0.1964;1.8616;0.503;-2.4004;0;0;0;0
900552609.7;0.1967;1.8642;0.5027;-2.4015;0;0;0;0
900552609.8;0.1971;1.8668;0.5024;-2.4007;0;0;0;0
900552609.9;0.1974;1.8689;0.503;-2.4;2.5302;14.2067;5.9577;6.4727
900552610;0.1955;1.8715;0.5033;-2.4008;-1.7986;8.7125;2.1047;2.7685
900552610.1;0.1929;1.8742;0.5035;-2.4017;0;4.3781;0;0
900552610.2;0.1903;1.8768;0.5034;-2.4006;0;0;0;0
900552610.3;0.1906;1.8791;0.5036;-2.4003;4.2908;1.0404;7.3588;8.5184
900552610.4;0.1909;1.8812;0.5039;-2.3998;0;0;0;0
900552610.5;0.1912;1.8836;0.5039;-2.4008;0;-2.8214;0;0
900552610.6;0.1915;1.8862;0.5037;-2.4009;0;0;0;0
900552610.7;0.1918;1.8885;0.5039;-2.4007;-0.6053;-2.8182;5.3102;5.3445
900552610.8;0.1921;1.8907;0.504;-2.4005;4.3857;-3.037;8.0624;9.1781
900552610.9;0.1924;1.893;0.504;-2.4003;1.1533;-2.8199;3.1143;3.321
900552611;0.1926;1.895;0.5042;-2.3999;0;-2.8651;0;0
900552611.1;0.1929;1.8973;0.5043;-2.3997;0;-2.7038;0;0
900552611.2;0.1932;1.8998;0.5044;-2.4008;-3.7169;-2.7266;1.5549;4.029
900552611.3;0.1936;1.9023;0.5043;-2.402;0;-2.7022;0;0
900552611.4;0.1938;1.9043;0.5042;-2.4006;0;-2.9472;0;0
900552611.5;0.1941;1.9065;0.5041;-2.4004;0;0;0;0
900552611.6;0.1944;1.9089;0.504;-2.4005;0;0;0;0
900552611.7;0.1947;1.9111;0.5045;-2.4013;0;-2.6463;0;0
900552611.8;0.195;1.9133;0.5044;-2.4011;0;0;0;0
900552611.9;0.1952;1.9154;0.5042;-2.3999;4.7131;-2.8718;7.8533;9.159
900552612;0.1955;1.9174;0.5043;-2.3995;0;-2.8661;0;0
900552612.1;0.1957;1.9195;0.5045;-2.4003;0;-2.3885;0;0
900552612.2;0.1961;1.9219;0.5044;-2.4015;0;0;0;0
900552612.3;0.1964;1.9243;0.5041;-2.4017;0;0;0;0
900552612.4;0.1966;1.9261;0.5042;-2.4001;-3.8793;-2.7188;3.8815;5.4877
900552612.5;0.1968;1.9279;0.5045;-2.3996;0;0;0;0
900552612.6;0.1971;1.9304;0.5041;-2.4008;2.9038;-2.8068;6.218;6.8626
900552612.7;0.1974;1.9327;0.504;-2.4021;0;0;0;0
900552612.8;0.1976;1.9345;0.5041;-2.4005;0;-2.8745;0;0
900552612.9;0.1979;1.9365;0.5041;-2.4003;0;-3.0771;0;0
900552613;0.1982;1.9388;0.5041;-2.4014;0;-2.9398;0;0
900552613.1;0.1985;1.9409;0.5038;-2.4013;0;-2.7674;0;0
900552613.2;0.1987;1.9429;0.5035;-2.4002;0;-2.6858;0;0
900552613.3;0.199;1.9449;0.5036;-2.401;1.9109;-2.7625;6.798;7.0615
900552613.4;0.1992;1.9469;0.5037;-2.4007;0;-2.8607;0;0
900552613.5;0.1994;1.9487;0.5037;-2.4003;0;-2.893;0;0
900552613.6;0.1997;1.9506;0.5035;-2.4001;0;-2.6488;0;0
900552613.7;0.2;1.9528;0.5031;-2.4003;0;-2.9319;0;0
900552613.8;0.2003;1.955;0.5031;-2.4014;5.7846;-2.9371;7.8817;9.7767
900552613.9;0.2005;1.957;0.5032;-2.4022;0;-2.7274;0;0
900552614;0.2008;1.9589;0.503;-2.4021;0;0;0;0
900552614.1;0.201;1.9606;0.5029;-2.4006;4.7393;0.8971;6.6242;8.145
900552614.2;0.2012;1.9625;0.5027;-2.4005;0;0;0;0
900552614.3;0.2015;1.9646;0.5026;-2.4016;0;0.8157;0;0
900552614.4;0.2017;1.9667;0.502;-2.4008;0;0;0;0
900552614.5;0.202;1.9684;0.502;-2.4003;2.7155;4.0756;5.9437;6.5347
900552614.6;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552614.7;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552614.8;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552614.9;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.1;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.2;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.3;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.4;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.5;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.6;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.7;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.8;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552615.9;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.1;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.2;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.3;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.4;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.5;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.6;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.7;0.2021;1.9699;0.5003;-2.4006;0;0;0;0
900552616.8;0.1999;1.9701;0.5003;-2.4006;0;0;0;0
900552616.9;0.1999;1.9701;0.5003;-2.4006;0;0;0;0
900552617.4;0.1999;1.9701;0.5003;-2.4006;0;0;0;0
900552617.5;0.1998;1.9699;0.5005;-2.4003;0;0;0;0
900552617.6;0.1998;1.9698;0.5007;-2.4011;0;0;0;0
900552617.7;0.1996;1.968;0.5024;-2.4033;0;0;0;0
900552617.8;0.1992;1.965;0.5037;-2.3998;0;0;0;0
900552617.9;0.1989;1.9626;0.5033;-2.3964;0;1.9475;0;0
900552618;0.1986;1.9604;0.5025;-2.3942;-1.9074;2.6595;-2.0745;2.8181
900552618.1;0.1984;1.9588;0.5021;-2.3968;2.8826;-0.6993;5.8039;6.4804
900552618.2;0.1982;1.9567;0.5019;-2.3968;0;0;0;0
900552618.3;0.1978;1.954;0.5011;-2.3929;0;-0.9606;0;0
900552618.4;0.1976;1.952;0.5009;-2.3921;0;0;0;0
900552618.5;0.1973;1.9499;0.501;-2.3949;0;0;0;0
900552618.6;0.197;1.9476;0.5008;-2.3958;0;-7.0361;0;0
900552618.7;0.1967;1.9453;0.5001;-2.3926;0;-6.9427;0;0
900552618.8;0.1965;1.9433;0.4996;-2.3909;0;-10.3647;0;0
900552618.9;0.1962;1.9412;0.5001;-2.3929;0;0;0;0
900552619;0.196;1.9395;0.4999;-2.3954;0;0;0;0
900552619.1;0.1957;1.9373;0.4989;-2.3926;0;-12.8623;0;0
900552619.2;0.1984;1.9348;0.4986;-2.3916;0;-1.0927;0;0
900552619.3;0.2019;1.932;0.4987;-2.3943;0;0;0;0
900552619.4;0.2016;1.9299;0.4986;-2.3964;0;0;0;0
900552619.5;0.2013;1.928;0.4981;-2.3939;2.9752;0;2.8787;4.1399
900552619.6;0.2011;1.9265;0.4978;-2.3929;0;0;0;0
900552619.7;0.2009;1.9247;0.4975;-2.3946;0;0;0;0
900552619.8;0.2006;1.9224;0.4973;-2.3955;-0.1153;0;0.9738;0.9806
900552619.9;0.2003;1.9196;0.4986;-2.3917;0;0;0;0
900552620;0.2003;1.9197;0.4988;-2.3927;0;0;0;0
900552620.1;0.2003;1.9198;0.4995;-2.3979;0;0;0;0
900552620.2;0.2003;1.9199;0.4997;-2.3989;0;0;0;0
900552620.3;0.2003;1.9199;0.4997;-2.3989;0;0;0;0
900552620.9;0.2003;1.9199;0.4997;-2.3989;0;0;0;0
900552621;0.2003;1.9199;0.4999;-2.3999;0;0;0;0
900552621.1;0.2003;1.9201;0.5006;-2.4051;0;0;0;0
900552621.2;0.2004;1.9206;0.5025;-2.4174;0;0;0;0
900552621.3;0.2005;1.9214;0.5054;-2.4369;0;0;0;0
900552621.4;0.2006;1.9219;0.5072;-2.4493;0;0;0;0
900552621.5;0.2006;1.9223;0.5085;-2.4585;0;0;0;0
900552621.6;0.2007;1.9231;0.5108;-2.474;0;0;0;0
900552621.7;0.2008;1.9239;0.5133;-2.4914;0;0;0;0
900552621.8;0.2009;1.9247;0.5154;-2.5058;0;0;0;0
900552621.9;0.201;1.9254;0.5175;-2.5202;0;0;0;0
900552622;0.2011;1.9263;0.5199;-2.5367;0;0;0;0
900552622.1;0.2013;1.9273;0.5222;-2.5531;0;0;0;0
900552622.2;0.2014;1.9282;0.5242;-2.5675;0;0;0;0
900552622.3;0.2015;1.9295;0.5271;-2.5881;0;0;0;0
900552622.4;0.2017;1.9307;0.5298;-2.6076;0;0;0;0
900552622.5;0.2018;1.9315;0.5314;-2.619;0;0;0;0
900552622.6;0.2019;1.9324;0.5332;-2.6323;0;0;0;0
900552622.7;0.2021;1.9337;0.5356;-2.6498;0;0;0;0
900552622.8;0.2023;1.9349;0.538;-2.6673;0;0;0;0
900552622.9;0.2024;1.9361;0.54;-2.6827;0;0;0;0
900552623;0.2025;1.9368;0.5412;-2.692;0;0;0;0
900552623.1;0.2026;1.9377;0.5427;-2.7033;0;0;0;0
900552623.2;0.2028;1.9391;0.545;-2.7208;0;0;0;0
900552623.3;0.203;1.9405;0.5471;-2.7372;0;0;0;0
900552623.4;0.2031;1.9418;0.5491;-2.7527;0;0;0;0
900552623.5;0.2033;1.9428;0.5506;-2.764;0;0;0;0
900552623.6;0.2034;1.9441;0.5525;-2.7794;0;0;0;0
900552623.7;0.2037;1.9457;0.5547;-2.7969;0;0;0;0
900552623.8;0.2038;1.9471;0.5565;-2.8123;0;0;0;0
900552623.9;0.204;1.9485;0.5583;-2.8267;0;0;0;0
900552624;0.2042;1.9501;0.5603;-2.8432;0;0;0;0
900552624.1;0.2044;1.9517;0.5622;-2.8597;0;0;0;0
900552624.2;0.2046;1.9533;0.5641;-2.8761;0;0;0;0
900552624.3;0.2049;1.955;0.566;-2.8926;0;0;0;0
900552624.4;0.2051;1.9568;0.568;-2.9101;0;0;0;0
900552624.5;0.2053;1.9581;0.5694;-2.9224;0;0;0;0
900552624.6;0.2054;1.9595;0.5708;-2.9358;0;0;0;0
900552624.7;0.2056;1.961;0.5723;-2.9492;0;0;0;0
900552624.8;0.2058;1.9626;0.5739;-2.9646;0;0;0;0
900552624.9;0.2061;1.9646;0.5758;-2.9821;0;0;0;0
900552625;0.2063;1.9665;0.5775;-2.9986;0;0;0;0
900552625.1;0.2065;1.9681;0.5789;-3.013;0;0;0;0
900552625.2;0.2068;1.97;0.5806;-3.0294;0;0;0;0
900552625.3;0.2071;1.9722;0.5824;-3.048;0;0;0;0
900552625.4;0.2073;1.9743;0.584;-3.0655;0;0;0;0
900552625.5;0.2075;1.9758;0.5852;-3.0778;0;0;0;0
900552625.6;0.2077;1.9774;0.5864;-3.0912;0;0;0;0
900552625.7;0.208;1.9794;0.5879;-3.1076;0;0;0;0
900552625.8;0.2083;1.9815;0.5894;-3.1241;0;0;0;0
900552625.9;0.2085;1.9834;0.5907;-3.1395;0;0;0;0
900552626;0.2088;1.9854;0.592;3.1282;0;0;0;0
900552626.1;0.209;1.9874;0.5933;3.1128;0;0;0;0
900552626.2;0.2093;1.9895;0.5946;3.0963;0;0;0;0
900552626.3;0.2096;1.9918;0.5959;3.0788;0;0;0;0
900552626.4;0.2099;1.9942;0.5973;3.0613;0;0;0;0
900552626.5;0.2101;1.9957;0.5981;3.05;0;0;0;0
900552626.6;0.2103;1.9973;0.599;3.0377;0;0;0;0
900552626.7;0.2107;2.0001;0.6004;3.0171;0;0;0;0
900552626.8;0.211;2.003;0.6018;2.9965;0;0;0;0
900552626.9;0.2113;2.0049;0.6027;2.9821;0;0;0;0
900552627;0.2116;2.0071;0.6037;2.9667;0;0;0;0
900552627.1;0.2119;2.0097;0.6048;2.9482;0;0;0;0
900552627.2;0.2122;2.012;0.6058;2.9317;0;0;0;0
900552627.3;0.2125;2.0141;0.6065;2.9173;0;0;0;0
900552627.4;0.2128;2.0167;0.6075;2.8988;0;0;0;0
900552627.5;0.2131;2.0188;0.6083;2.8844;0;0;0;0
900552627.6;0.2133;2.0207;0.6089;2.871;0;0;0;0
900552627.7;0.2136;2.0231;0.6097;2.8545;0;0;0;0
900552627.8;0.2139;2.0255;0.6104;2.8381;0;0;0;0
900552627.9;0.2142;2.0278;0.611;2.8227;0;0;0;0
900552628;0.2145;2.0301;0.6116;2.8072;0;0;0;0
900552628.1;0.2148;2.0323;0.6122;2.7918;0;0;0;0
900552628.2;0.2151;2.0348;0.6128;2.7753;0;0;0;0
